Created At,Source,Tweet,Sentiment,Polarity,Subjectivity,User Name,Place 
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,syaazuki_nn,
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT prsharma93 Vaccination is a choice\nnotovaccinemandates',neutral,0.0,0.0,harsheetspeaks,
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT WFKARS Small favor asking in advance as I tweet happily later today about vaccinating my patients against Covid that you take a min\xe2\x80\xa6',negative,-0.125,0.2,MzYummyDread,
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,Narangerelteh,
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT CDCgov When Delta variant became dominant vaccination reduced risk of COVID19 hospitalization 84 a new report shows Fully vaccina\xe2\x80\xa6',positive,0.13636363636363635,0.45454545454545453,lita_meza13,
Sat Nov 13 14:19:52 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT danielkotzin 99 of Americans 65 and older have been vaccinated\n\n79 of Americans 12 and older have been vaccinated\n\nHow is it possi\xe2\x80\xa6',positive,0.16666666666666666,0.3333333333333333,CoachFoz,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT BBCWorld Aaron Rodgers and Big Bird The unlikely faces of Americas Covid culture war httpstcoxbQ9hxqsuB',negative,-0.25,0.3,BLWrestling1985,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,Sanjaykapsethi,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT ClassicsShrews Odysseus invents the COVID lateral flow test httpstcoNaNXct6pxX',neutral,0.0,0.0,carolrusso42,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'BTCPAAnalysis mattletiss7 We\xe2\x80\x99re back to this again\n\nThe 1 figure is \xe2\x80\x9cnot true\xe2\x80\x9d \n\nNow please provide some dat\xe2\x80\xa6 httpstcoZ8yi0XWdHS',negative,-0.0875,0.325,Andrew70265613,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,SPQ_ESQ,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT awakenindiamvmt Kudos for taking a stand you are a Braveheart mvj888 \nhttpstcoVUxw9PbWXL',neutral,0.0,0.0,MSENIORADVOCATE,
Sat Nov 13 14:19:53 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,jondcally,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RWMaloneMD When I read or hear about the sudden death of a young person no one I have any knowledge of my immedi\xe2\x80\xa6 httpstcohwU8eu2oiy',positive,0.05,0.45,CindyStuart15,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT DailyMail Vermont is the most vaccinated state in the US so why are Covid cases rising httpstco7m43MqwFWz',positive,0.5,0.5,EmpressDragon11,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'AmeriZara I just barely survived covid Still not getting jabbed',positive,0.05,0.1,CarnalConserva1,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,EdwordMoriarty,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT RealMattCouch Dear God \n\nhttpstcoCvppSwJxZX httpstcoQ7CsuLyH4D',neutral,0.0,0.0,marjakrywko,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,canyon1211,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT DLeonhardt In Seattle which publishes detailed data the daily Covid hospitalization rate for vaccinated people has been slightly ab\xe2\x80\xa6',positive,0.07777777777777779,0.3055555555555555,peterpattakos,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT TheELongWave Corruption by those in power is a sign of the decline of oncegreat nations',neutral,0.0,0.0,__Average_Joe__,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT GregAbbottTX Excellent news\n\nThe Federal Court of Appeals that covers Texas issued a ruling tonight that blocks Bidens COVID vaccin\xe2\x80\xa6',positive,1.0,1.0,LimatoRich,
Sat Nov 13 14:19:54 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'COVID new antibody treatment could offer up to 18 months protection against severe disease httpstcotsoS73z20F via ConversationUK',positive,0.13636363636363635,0.45454545454545453,John55139,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,Pitchyyyy,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT IanPowell20 HarperCollins is it true you\xe2\x80\x99re giving Matt Hancock \xc2\xa3100K to write a book about how he \xe2\x80\x9cwon the covid war\xe2\x80\x9d If it is yo\xe2\x80\xa6',positive,0.35,0.65,Harriet_S_T,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT jsolomonReports Tennessee governor signs sweeping COVID law barring vaccine mandates passports  Just The News httpstco3NmTnShwCC',neutral,0.0,0.0,tinazart,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Just had to do my first covid test shit these mf\xe2\x80\x99s go hard',negative,-0.08055555555555556,0.5583333333333332,spekke999,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT TheEconomist The vast majority of knowledge workers and most employers now prefer a hybrid approach to working \n\nBut read why covid\xe2\x80\xa6',positive,0.25,0.75,AbdessamadB,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT DocFangFang My family just left for Nashville to be with my twice vaccinated grandfather who is in ICU with blood clots in his brain\xe2\x80\xa6',neutral,0.0,0.0,reallouiehuey,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT iiiuminateandy when you want to blow out the birthday candles but there\xe2\x80\x99s covid  httpstcoQPg2Z45HtC',neutral,0.0,0.0,21_pinkprincess,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT DrNeilStone Absolutely spectacular video showing how mRNA Covid vaccines actually work\n\nThe human immune system  and the science whi\xe2\x80\xa6',positive,0.19999999999999998,0.3666666666666667,TanyaComrie2,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT skepticalzebra The Netherlands has vaccine passports mandatory face masks etc amp is still going into lockdown\n\nWe are told that we nee\xe2\x80\xa6',neutral,0.0,0.0,ajlamesa,
Sat Nov 13 14:19:55 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT MichaelPSenger In response to attorney\xe2\x80\x99s FOIA request US CDC admits that it has no record of an unvaccinated person spreading COVID a\xe2\x80\xa6',neutral,0.0,0.0,ace15892001,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,adr147,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT AlaRasi123 As the school reopens don\xe2\x80\x99t forget to follow COVID19 appropriate behaviour and urge your friends to do the same to help c\xe2\x80\xa6',positive,0.25,0.3125,VivekSi91039471,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT AnthonieLouise If it breathes vaccinate it                            If it\xe2\x80\x99s vaccinated vaccinate more             If it dies call\xe2\x80\xa6',positive,0.5,0.5,FrogspawnReuben,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT newsmax A US appeals court upheld its decision to put on hold an order by President Biden for companies with 100 workers or more to\xe2\x80\xa6',positive,0.5,0.5,MBJDollar,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT thereds8 We could have \xe2\x80\x98finished the fight against Covid\xe2\x80\x99 15 years ago with early intervention',positive,0.1,0.3,RobDunham1,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,BjpShyambabu,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT AnthonieLouise If it breathes vaccinate it                            If it\xe2\x80\x99s vaccinated vaccinate more             If it dies call\xe2\x80\xa6',positive,0.5,0.5,Fred75343389,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT JordanSchachtel Today Vax Pass New York reported almost 5x more COVID cases 6943 than Florida 1475 which has no restrictions i\xe2\x80\xa6',positive,0.3181818181818182,0.4772727272727273,kittyk93,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT RawStory Documents expose staggering pattern of political interference in Trumps Covid response \n\nhttpstcoFEuLb5VFmV',neutral,0.0,0.1,aairis58,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT HPVSideEffects LISTEN \xe2\x80\x9cHow CDC explains away heart inflammation in young people after Covid19 vaccine\xe2\x80\x9c\n\nCOVID1984 \n\nhttpstcoS\xe2\x80\xa6',positive,0.1,0.4,IncFlam,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Don\xe2\x80\x99t be a bitch Rose Don\xe2\x80\x99t be a bitch Say something nice or nothing at all \xf0\x9f\xa4\xad\xf0\x9f\xa4\x90\xf0\x9f\xa5\xb4',positive,0.6,0.975,EaglesJawn,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT existentialfish Just got an email from Fox Nation inviting me to join Fox hosts like Tucker Hannity Ingraham and Bongino in perso\xe2\x80\xa6',neutral,0.0,0.0,BukataHayes,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT GregAbbottTX Excellent news\n\nThe Federal Court of Appeals that covers Texas issued a ruling tonight that blocks Bidens COVID vaccin\xe2\x80\xa6',positive,1.0,1.0,stillbigo,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'Peston JohnKerry TimmermansEU That shows Govt reps are trying to come up with something Some Humans get Climat\xe2\x80\xa6 httpstcoKFTHp3yE4T',neutral,0.0,0.0,Eliza202013,
Sat Nov 13 14:19:56 +0000 2021,"b'<a href=""https://www.joomunited.com"" rel=""nofollow"">Socialbacklinks</a>'",b'Covid death figures reported today 13112021 httpstcomEswdqaFwf',neutral,0.0,0.0,newsdotlk,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT MartyMakary Its reasonable for a parent to want to see more data To date there is zero data appropriately powered to make any sta\xe2\x80\xa6',positive,0.39999999999999997,0.5333333333333333,LynnSwan64,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT WeezeMissMyFam The plague  Me killing every last one of you non reading ass niggas',neutral,0.0,0.06666666666666667,Weeze_MissMyFam,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT ChGefaell Something doesnt add up\n\nSPAIN Excess in weeks 127 is the same than in w2842 while Covid deaths are much higher than E\xe2\x80\xa6',positive,0.125,0.3125,phloxyrock,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT ScotGamekeepers RT Record spending of \xc2\xa3600 000 from each Scottish grouse shooting estate in remote communities this year gives hope\xe2\x80\xa6',negative,-0.1,0.2,GWelfare,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,GeorgeScherer,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'matthewdmarsden Yes COVID has been a stress test showing us people\xe2\x80\x99s true colors in either direction As much a\xe2\x80\xa6 httpstcojw63HQP8if',positive,0.275,0.42500000000000004,JohnTaroko,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT ElectionWiz WATCH Enormous protest today in Melbourne Australia against the government\xe2\x80\x99s Covid mandates \n\n httpstcorRzo4BzzHR',neutral,0.0,0.9,DianaBardsley,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT ivorycomm1 New evidence shows Trump administration interfered with CDC during Covid19 pandemic\nhttpstco3MuhGojO8l',positive,0.13636363636363635,0.45454545454545453,mao2u2,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT PainTrinaSolis WTFUP Not taking\xe2\x80\xbc\xef\xb8\x8f\n\nPosts on FB he got his 2nd and died 4 days later\n28yo bodybuilder Jake Kazmarek recently died 4\xe2\x80\xa6',neutral,0.0,0.08333333333333333,BrianGr44669587,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT MsGlynisBarber Astounding news in the British Medical Journal\nIt seems Pfizer falsified data in their Phase III COVID19 vaccine tria\xe2\x80\xa6',positive,0.19999999999999998,0.3333333333333333,Traceysmithhere,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT seananmcguire I am not at this con to be the mask police but Im also not here to catch Covid and Ill take losing a few readers for\xe2\x80\xa6',negative,-0.35,0.55,jdaylyre,
Sat Nov 13 14:19:57 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT blaze0497 FDA Makes Huge COVID RECALL\xe2\x80\x9cUse Of These Tests Can Cause High Probability Of Serious Health Effects Or Even Death\n\nhttps\xe2\x80\xa6',positive,0.07555555555555558,0.7022222222222222,thebuuck,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT planetdebra Carrie Johnsons employer faces more questions Accts for Aspinall Foundation show it paid gt \xc2\xa3150000 in \xe2\x80\x98interior design\xe2\x80\xa6',positive,0.5,0.5,SteveBo45036546,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,adriendarien,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'NickRiccardi Game of inches Reduced immigration amp worker visas death long covid early retirements student loa\xe2\x80\xa6 httpstco2Iq6UiaeXZ',negative,-0.11666666666666665,0.3666666666666667,karma_is_a_b_,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT ChuckCallesto BREAKING REPORT Appeals Court ReAffirms HALT ON BIDENS COVID VACCINATION MANDATE for Private Businesses \xe2\x80\x93 Cites \xe2\x80\x98SEVE\xe2\x80\xa6',neutral,0.0,0.375,Sunnyc4u,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT MichaelPSenger In response to attorney\xe2\x80\x99s FOIA request US CDC admits that it has no record of an unvaccinated person spreading COVID a\xe2\x80\xa6',neutral,0.0,0.0,Wh1teDolem1te,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT MSingletonMDJD CDC Admits It Has No Record of an Unvaccinated Person Spreading Covid After Recovering From Covid httpstco6remcnbX\xe2\x80\xa6',neutral,0.0,0.0,Eghtyslady,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Nurses have gone through hell and back many have lost their lives or had to care for those that did they did this d\xe2\x80\xa6 httpstcoY3PdStwT5f',positive,0.25,0.25,maximus_HI,"{'id': '18af5f5af08df90e', 'url': 'https://api.twitter.com/1.1/geo/id/18af5f5af08df90e.json', 'place_type': 'city', 'name': 'Morada', 'full_name': 'Morada, CA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-121.259727, 38.001567], [-121.259727, 38.06108], [-121.226624, 38.06108], [-121.226624, 38.001567]]]}, 'attributes': {}}"
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT jsolomonReports Tennessee governor signs sweeping COVID law barring vaccine mandates passports  Just The News httpstco3NmTnShwCC',neutral,0.0,0.0,LFCVegas,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT JRD0000 I see we\xe2\x80\x99re back to the good old \xe2\x80\x9cwow this thing I voted for is terrible am I right\xe2\x80\x9dtrick again ',positive,0.030952380952380936,0.5559523809523809,WhereWeAreNow1,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT johnrich Can you imagine being so devoid of patriotism that something like this comment below would come out of your mouth Its so di\xe2\x80\xa6',negative,-0.1,0.2,leaandchuck,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT ltgrusselhonore Gas prices are up because of post Covid demand  We lost 6 gas refinery in Louisiana during Ida Phillips not reopenin\xe2\x80\xa6',neutral,0.0,0.0,DaisyRo33871707,
Sat Nov 13 14:19:58 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT GregAbbottTX Excellent news\n\nThe Federal Court of Appeals that covers Texas issued a ruling tonight that blocks Bidens COVID vaccin\xe2\x80\xa6',positive,1.0,1.0,DIANEMO87556719,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,BmacYOW,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT Covid19Crusher One of the darkest and most abject side of vaccine fanaticism is the morally repugnant ostracism and vilification of th\xe2\x80\xa6',positive,0.25,0.375,RouquetteFlavi1,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT bukhariawesome Covid category 5 patients are slowly increasing in number and more and more are getting even worse Especially for thos\xe2\x80\xa6',positive,0.059999999999999984,0.6,Zaref_kun,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT nypost All the ways youre being surveilled due to COVID19 httpstcoBX9lwYIdkp httpstcoHPzOXO2JlN',negative,-0.125,0.375,ksev4,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT ANI COVID19  Delhi reports 56 new cases 0 deaths and 66 recoveries in the last 24 hours Active cases 361 httpstcoPDMJaH7yAw',positive,0.0010101010101010073,0.3737373737373737,fassbear,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Tickets still available for our first face to face since Covid edutwitter womenEd WomenEdSW WomenEd 10braver',positive,0.325,0.3666666666666667,nicksnook,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,EnriqueSoto8,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://www.dierotepille.com"" rel=""nofollow"">News Aggregator - Rote Pille</a>'",b'Austria Just Days Away From Unleashing lockdown On The Shameful Unvaccinated httpstcooSSfElUpdH',neutral,0.0,0.0,rotepille,
Sat Nov 13 14:19:59 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT GregAbbottTX Excellent news\n\nThe Federal Court of Appeals that covers Texas issued a ruling tonight that blocks Bidens COVID vaccin\xe2\x80\xa6',positive,1.0,1.0,ChelssRene,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT RubinReport Holy shit this is beyond a must watch Fauci is the biggest spreader of Covid misinformation in America httpstcohWPZ\xe2\x80\xa6',negative,-0.2,0.8,scottlewis0,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>'",b'RT oxfordgirl I believe in the covid vaccine and have not seen any scientific evidence that it is anything but effective I had my shots\xe2\x80\xa6',positive,0.6,0.8,MostesharCherry,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,kagemikami,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT PeterSweden7 Austria Planning lockdown for the unvaccinated\n\nItaly People banned from going to work without covid passport\n\nCana\xe2\x80\xa6',neutral,0.0,0.0,lllll66099563,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'RT dwnews Protesters in the Netherlands clashed with police after the government reimposed a partial lockdown to control a rapid rise in\xe2\x80\xa6',negative,-0.1,0.3,Penyoksexy_id,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>'",b'In a unique initiative a brothel in Austria has been offering several incentives such as granting free entry and\xe2\x80\xa6 httpstco5FEEn7f46N',positive,0.19375,0.575,WIONews,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'Dutch eye new COVID measures after record cases httpstcoXf7k6ezZIn via medicalxpress',positive,0.13636363636363635,0.45454545454545453,HealthcareGlob1,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT irishexaminer Daniel McConnell Ireland is bamboozled by mixed messages over Covid httpstcokAFf2kue7I',neutral,0.0,0.25,jpamackey,
Sat Nov 13 14:20:00 +0000 2021,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>'",b'Should Israelis vaccinate their young children against corona It\xe2\x80\x99s a tough decision as numbers look low right now\xe2\x80\xa6 httpstcoZJCbYaoxmH',negative,-0.0007936507936507908,0.5172619047619048,Jerusalem_Post,
